SEASON,WTEAMID,LTEAMID,WSCORE,LSCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_SCORE_MEDIAN,W_SCORE_STDDEV,W_FGM_MEAN,W_FGM_MEDIAN,W_FGM_STDDEV,W_FGA_MEAN,W_FGA_MEDIAN,W_FGA_STDDEV,W_FGM3_MEAN,W_FGM3_MEDIAN,W_FGM3_STDDEV,W_FGA3_MEAN,W_FGA3_MEDIAN,W_FGA3_STDDEV,W_FTM_MEAN,W_FTM_MEDIAN,W_FTM_STDDEV,W_FTA_MEAN,W_FTA_MEDIAN,W_FTA_STDDEV,W_OR_MEAN,W_OR_MEDIAN,W_OR_STDDEV,W_DR_MEAN,W_DR_MEDIAN,W_DR_STDDEV,W_AST_MEAN,W_AST_MEDIAN,W_AST_STDDEV,W_TO_MEAN,W_TO_MEDIAN,W_TO_STDDEV,W_STL_MEAN,W_STL_MEDIAN,W_STL_STDDEV,W_BLK_MEAN,W_BLK_MEDIAN,W_BLK_STDDEV,W_PF_MEAN,W_PF_MEDIAN,W_PF_STDDEV,W_WLOCA,W_WLOCH,W_WLOCN,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_SCORE_MEDIAN,L_SCORE_STDDEV,L_FGM_MEAN,L_FGM_MEDIAN,L_FGM_STDDEV,L_FGA_MEAN,L_FGA_MEDIAN,L_FGA_STDDEV,L_FGM3_MEAN,L_FGM3_MEDIAN,L_FGM3_STDDEV,L_FGA3_MEAN,L_FGA3_MEDIAN,L_FGA3_STDDEV,L_FTM_MEAN,L_FTM_MEDIAN,L_FTM_STDDEV,L_FTA_MEAN,L_FTA_MEDIAN,L_FTA_STDDEV,L_OR_MEAN,L_OR_MEDIAN,L_OR_STDDEV,L_DR_MEAN,L_DR_MEDIAN,L_DR_STDDEV,L_AST_MEAN,L_AST_MEDIAN,L_AST_STDDEV,L_TO_MEAN,L_TO_MEDIAN,L_TO_STDDEV,L_STL_MEAN,L_STL_MEDIAN,L_STL_STDDEV,L_BLK_MEAN,L_BLK_MEDIAN,L_BLK_STDDEV,L_PF_MEAN,L_PF_MEDIAN,L_PF_STDDEV,L_WLOCA,L_WLOCH,L_WLOCN,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC
2010,3390,3234,96,67,2,Z,1,Z,8,77.125,74.5,13.57119815472601,28.4375,27.0,6.0638404736868345,59.90625,59.0,8.325473443865889,6.3125,6.0,2.705281572608806,18.53125,17.0,7.016038653477957,13.9375,13.0,5.130160658994685,18.9375,19.0,5.896622871637849,14.21875,13.5,5.191397195236527,30.65625,30.0,6.2816135948368155,17.90625,18.0,3.6042929153101357,14.3125,14.5,3.6228441865473604,5.4375,5.0,2.746698898443307,4.46875,4.0,2.4754846381160167,13.25,13.5,2.82842712474619,13,18,0,21.0,24.29032258064516,12.0,12.0,1.0,31.0,69.4375,70.5,9.069400876467231,24.15625,24.0,3.483688951338425,58.4375,58.0,7.282048187594724,7.875,8.0,2.3244839871359866,21.34375,21.5,3.931751436044591,13.25,12.5,6.440797386018437,17.15625,15.5,7.9112389429787315,12.34375,12.0,4.21678194835825,26.21875,27.0,4.093538377933313,13.84375,13.5,3.4370784198961952,17.03125,17.0,3.6143475295710186,6.34375,6.0,2.789489200552674,4.40625,4.5,2.5635078663123236,15.0625,14.0,4.347320272120183,4,12,3,10.0,11.157894736842104,5.0,8.076923076923077,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3397,3173,92,64,2,X,1,X,8,74.09375,74.0,12.529602045530211,28.34375,29.0,5.451305703312533,61.3125,61.5,7.549567387733917,5.34375,4.5,2.968755305597976,14.125,13.0,5.452137787291594,12.0625,11.5,5.51208350046777,17.78125,17.0,7.232250240996028,15.3125,14.0,3.830585738078994,28.0,28.0,4.347784011016602,15.59375,15.0,4.750954912503923,14.90625,14.5,4.6860078270142385,6.8125,7.0,2.9450614758904767,6.5,6.5,3.75886049994736,14.90625,14.0,3.871811903922353,10,15,5,16.5,19.166666666666668,9.0,9.0,1.0,30.0,70.76923076923077,72.5,10.041146119075023,25.884615384615383,25.5,4.430141515364249,61.53846153846154,61.0,5.700742191895854,5.461538461538462,5.0,2.370329415600612,17.46153846153846,17.0,4.032178262237613,13.538461538461538,13.0,4.892694711348905,19.346153846153847,18.5,6.823150637014004,14.73076923076923,14.0,4.152663649347896,28.076923076923077,28.0,5.712604148183748,14.461538461538462,14.0,4.6838511439264945,16.96153846153846,17.5,4.512035188078828,7.730769230769231,8.0,3.4820418413073937,4.076923076923077,4.0,1.8957442216306908,16.576923076923077,16.0,3.941300058844309,10,9,2,16.0,16.142857142857142,6.0,9.2,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3235,3453,60,56,6,W,4,W,12,65.92857142857143,67.0,11.237927090482716,22.857142857142858,23.0,4.240145749716155,53.142857142857146,53.5,5.98587402395739,7.928571428571429,7.5,4.250739120292266,20.785714285714285,19.5,7.3452284479368615,12.285714285714286,11.0,5.849071739313873,16.678571428571427,15.5,7.7653244974221485,12.714285714285714,12.0,3.3977895086325676,25.285714285714285,25.0,4.744252997884548,14.357142857142858,14.0,4.770389266780411,14.321428571428571,14.5,3.8205445746072435,5.607142857142857,5.0,2.726268453865041,2.607142857142857,2.5,1.6852142563920736,14.428571428571429,14.0,4.802997300517986,5,15,1,17.0,19.333333333333332,8.0,8.857142857142858,0.0,21.0,72.56666666666666,73.5,7.6999029699812755,26.066666666666666,26.0,3.894588051637043,55.86666666666667,55.0,6.129259016549556,6.5,6.0,3.1704454163304927,17.833333333333332,18.0,5.919478852488407,13.933333333333334,12.5,6.351395900513325,18.5,18.0,7.815766558473436,12.0,12.5,3.434108828834034,20.8,20.5,4.366012936938831,18.833333333333332,20.0,4.488170914851565,16.133333333333333,16.0,4.15835953507973,12.266666666666667,13.0,3.6001277116555026,2.033333333333333,2.0,1.376736103561817,17.433333333333334,18.0,2.955804731235709,11,15,0,18.5,19.615384615384617,8.5,8.75,0.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3280,3326,87,67,6,W,7,W,2,70.29032258064517,72.0,16.474613902177087,25.806451612903224,25.0,6.145021588455214,63.61290322580645,64.0,9.347646475111043,6.967741935483871,7.0,2.3307205033028153,22.193548387096776,22.0,5.659324782096121,11.709677419354838,11.0,5.502687515430357,17.193548387096776,16.0,7.884243167392836,15.161290322580646,15.0,5.040481287823934,24.806451612903224,24.0,6.0410780210086665,14.548387096774194,14.0,4.365308004997428,15.806451612903226,15.0,3.780823145283838,9.387096774193548,10.0,3.8268996969247286,4.064516129032258,4.0,1.824563580164998,17.06451612903226,17.0,4.186768713227961,6,12,1,24.0,24.842105263157894,10.5,12.916666666666666,0.0,19.0,77.8529411764706,80.0,11.182053676345747,27.529411764705884,28.0,5.450800853684168,60.294117647058826,59.5,6.775756300243186,6.529411764705882,6.0,2.904910097369072,16.470588235294116,16.5,4.453363006508249,16.264705882352942,15.5,6.373756912810584,21.352941176470587,21.0,7.413674314732188,12.588235294117647,12.5,4.023549217618117,28.029411764705884,27.0,3.9656501940634623,16.941176470588236,17.0,4.4103265629833865,14.676470588235293,14.0,5.001336719713763,8.411764705882353,8.0,3.465130607174452,3.911764705882353,4.0,2.220669392102212,13.058823529411764,13.0,3.463587004481252,8,19,3,18.0,19.4,4.0,6.5,1.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3304,3417,83,70,6,Y,1,Y,8,77.4,77.0,11.66958912493613,26.8,26.0,4.873574062013528,58.43333333333333,58.5,6.775632472492798,6.466666666666667,6.5,2.9211869733608857,19.733333333333334,21.0,6.862860232782877,17.333333333333332,16.0,5.339077366590298,24.433333333333334,24.5,7.393768734005279,12.433333333333334,12.0,4.031627833581089,26.8,27.0,6.04808319592477,13.733333333333333,13.0,4.385975559575702,14.833333333333334,14.0,4.8000239463004215,8.233333333333333,8.5,2.750339581959281,3.7666666666666666,4.0,2.269487764374084,14.7,14.5,4.086563348340509,12,15,2,16.0,19.896551724137932,10.0,10.0,0.0,29.0,65.36666666666666,65.0,12.138520427173962,25.033333333333335,24.0,5.169428257142866,58.03333333333333,58.5,7.331948667603163,3.3666666666666667,3.0,2.1732437750393134,10.4,10.0,4.635693602085214,11.933333333333334,11.5,4.891465708927049,18.833333333333332,18.5,7.115225701382156,15.5,15.0,4.673845053722567,23.233333333333334,22.5,5.056121815788456,13.433333333333334,13.0,5.1640890863688655,17.766666666666666,17.0,5.430966976409502,10.633333333333333,10.0,4.139659600642957,3.1333333333333333,2.5,2.0296650536197,19.066666666666666,18.0,3.571277500909969,9,12,1,16.0,16.181818181818183,6.5,10.25,0.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,3323,3436,84,66,6,Y,2,Y,10,76.84375,78.5,12.861819905842351,28.28125,28.5,5.231630690083099,62.8125,62.5,6.331882969187272,4.90625,4.5,2.4410385811860307,14.40625,14.5,5.423124768808525,15.375,15.5,5.283876875809055,21.8125,23.0,7.226463463793917,14.0,13.0,4.399413450640599,24.90625,24.5,4.230148132844341,17.9375,18.0,5.940226453813074,16.59375,17.0,4.485527803661389,12.71875,11.0,5.094173616859723,3.75,3.5,2.369156648642392,16.96875,17.0,3.7544328638333995,8,14,5,17.0,20.666666666666668,15.0,15.8,0.0,27.0,66.35483870967742,66.0,12.947453770521243,23.612903225806452,24.0,4.786630125358472,57.74193548387097,57.0,6.319112500636376,5.580645161290323,5.0,2.5003225598361913,15.806451612903226,16.0,4.190619324465138,13.548387096774194,12.0,6.12012368980355,18.419354838709676,19.0,6.965506411589358,12.838709677419354,13.0,3.436051747704511,25.35483870967742,25.0,5.443947018458661,12.03225806451613,12.0,4.771330149743304,13.870967741935484,14.0,5.064529826705673,8.709677419354838,9.0,2.759149003915238,3.5161290322580645,3.0,2.1736446772174376,15.225806451612904,16.0,3.2732214246249294,11,9,5,18.0,18.12,9.5,18.666666666666668,1.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3328,3114,60,44,6,Y,3,Y,11,71.6969696969697,71.0,14.301409127435766,26.78787878787879,26.0,6.035093080048433,62.84848484848485,61.0,7.41670922698037,5.03030303030303,4.0,3.4322446052551427,16.181818181818183,15.0,5.997158418026748,13.090909090909092,13.0,5.240250687965918,18.060606060606062,18.0,6.446604697141909,13.696969696969697,13.0,3.964568454485688,27.515151515151516,28.0,4.651083288608768,13.424242424242424,11.0,4.847875198413624,16.636363636363637,19.0,4.491785431611395,6.818181818181818,6.0,3.137022328723386,2.8181818181818183,2.0,2.113269762928787,17.272727272727273,17.0,4.117589762779369,8,11,4,9.0,13.26086956521739,13.5,13.9,0.0,23.0,66.84375,66.5,11.325419240263995,25.46875,25.5,5.041661112589138,56.78125,58.0,5.386568570782511,3.5,3.0,2.0160645150967413,11.0,11.0,3.7070116649224305,12.40625,12.0,5.961485931890559,17.78125,16.0,7.2811483275471,11.53125,12.0,3.222745523567975,23.15625,23.0,5.6346243828212605,15.40625,15.5,5.807999905580734,12.25,12.5,4.032129030193482,9.0625,9.0,2.734929379285217,2.3125,2.0,2.2351661553306243,16.71875,16.0,4.08170090257291,11,15,0,18.0,19.96153846153846,9.0,9.5,0.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,3361,3452,64,55,6,X,11,X,3,65.38709677419355,64.0,9.670151392661301,25.612903225806452,25.0,4.294783031809939,57.25806451612903,56.0,6.757552525066473,4.290322580645161,4.0,2.0525358037818613,12.903225806451612,12.0,4.497071926707253,9.870967741935484,9.0,4.89722326414926,14.03225806451613,13.0,6.134513677914178,14.0,13.0,3.8209946349085606,22.096774193548388,22.0,5.763996522724359,16.0,15.0,4.312771730569565,18.838709677419356,19.0,4.305785055740307,9.548387096774194,11.0,3.53872585052322,5.419354838709677,5.0,2.7901516511758175,15.67741935483871,15.0,4.437620208882185,6,12,3,19.0,17.0,8.5,11.9,1.0,21.0,63.27272727272727,64.0,12.127635608581969,22.636363636363637,23.0,4.4638701105247645,56.21212121212121,56.0,5.52130858446152,4.787878787878788,5.0,2.1324512854572983,14.454545454545455,14.0,4.937679801099077,13.212121212121213,13.0,5.091399462313725,20.606060606060606,21.0,6.368572219988725,14.757575757575758,15.0,3.873227845014277,25.09090909090909,26.0,5.369844250323026,12.06060606060606,12.0,3.648110760546084,16.424242424242426,16.0,4.514077307644824,10.454545454545455,10.0,3.4012029957328065,5.848484848484849,5.0,3.0426264571215045,15.848484848484848,16.0,3.1036391152284053,7,18,3,15.5,17.5,23.0,22.2,0.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3462,3435,63,62,6,Z,3,Z,6,71.75862068965517,73.0,11.800893345160025,26.79310344827586,28.0,5.178108523560836,59.241379310344826,58.0,7.2291827853390425,5.896551724137931,6.0,2.4977822675640957,16.310344827586206,16.0,6.182368063844735,12.275862068965518,11.0,4.573967890793491,18.344827586206897,19.0,6.166012036437938,14.689655172413794,15.0,4.009840113270123,29.103448275862068,29.0,4.514617746721728,15.482758620689655,16.0,5.172873542785979,16.724137931034484,16.0,3.990135620002139,7.448275862068965,6.0,4.023024864954157,5.310344827586207,5.0,2.237719634485423,14.482758620689655,14.0,4.256261686832476,8,13,5,15.5,18.653846153846153,9.0,7.666666666666667,1.0,26.0,69.46875,68.0,13.18842203625785,25.4375,25.0,4.8853797686434755,55.96875,55.5,7.041280927272694,5.75,5.5,2.109884571066817,15.375,16.0,3.4430856378657535,12.84375,13.0,5.853641684263049,18.71875,18.5,7.984801591249022,12.0625,13.0,3.271948221058873,23.71875,24.0,4.386448155325086,14.75,14.0,5.124262338730232,16.6875,16.0,3.9221250000642547,7.28125,7.0,3.215229636107385,2.4375,2.0,1.3663584756098845,18.03125,18.0,3.287163450208567,8,12,2,12.0,14.090909090909092,9.0,9.8,0.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,3124,3397,77,62,3,X,4,X,1,72.09375,69.0,15.942152230547022,26.09375,26.0,6.600876652433762,56.34375,56.0,7.267290283490547,2.46875,2.0,1.7594789367969876,8.65625,9.0,4.403879338243323,17.4375,17.5,6.8624151678169305,24.0,25.0,8.67699963009364,12.1875,12.0,2.9668871489894433,31.0625,30.0,5.9402264538130725,14.6875,15.0,5.318485717060884,16.875,17.0,4.619384123172628,6.96875,6.0,4.5894997619039195,7.25,7.5,3.2824066701716124,14.125,14.0,3.544646121833922,4,15,4,20.0,25.434782608695652,9.0,10.777777777777779,0.0,23.0,74.09375,74.0,12.529602045530211,28.34375,29.0,5.451305703312533,61.3125,61.5,7.549567387733917,5.34375,4.5,2.968755305597976,14.125,13.0,5.452137787291594,12.0625,11.5,5.51208350046777,17.78125,17.0,7.232250240996028,15.3125,14.0,3.830585738078994,28.0,28.0,4.347784011016602,15.59375,15.0,4.750954912503923,14.90625,14.5,4.6860078270142385,6.8125,7.0,2.9450614758904767,6.5,6.5,3.75886049994736,14.90625,14.0,3.871811903922353,10,15,5,16.5,19.166666666666668,9.0,9.0,1.0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,3181,3361,66,58,3,X,2,X,11,71.59375,70.0,13.727437500224891,26.84375,25.5,6.406193449789745,63.75,64.0,7.820568414289376,4.5625,4.0,1.9989916813072244,14.46875,14.5,3.951189081946133,13.34375,13.0,5.039261178566403,20.15625,19.0,6.792355166632367,17.71875,18.0,5.043260434129058,25.59375,27.0,5.678819589975004,14.25,12.5,5.696631715604037,17.90625,18.0,4.4093696060299425,13.375,13.0,5.944637051781997,5.28125,5.0,3.113284491109132,17.6875,17.5,3.805238324951201,8,17,2,16.0,22.59259259259259,16.0,16.2,1.0,27.0,65.38709677419355,64.0,9.670151392661301,25.612903225806452,25.0,4.294783031809939,57.25806451612903,56.0,6.757552525066473,4.290322580645161,4.0,2.0525358037818613,12.903225806451612,12.0,4.497071926707253,9.870967741935484,9.0,4.89722326414926,14.03225806451613,13.0,6.134513677914178,14.0,13.0,3.8209946349085606,22.096774193548388,22.0,5.763996522724359,16.0,15.0,4.312771730569565,18.838709677419356,19.0,4.305785055740307,9.548387096774194,11.0,3.53872585052322,5.419354838709677,5.0,2.7901516511758175,15.67741935483871,15.0,4.437620208882185,6,12,3,19.0,17.0,8.5,11.9,1.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3390,3208,73,36,3,Z,1,Z,5,77.125,74.5,13.57119815472601,28.4375,27.0,6.0638404736868345,59.90625,59.0,8.325473443865889,6.3125,6.0,2.705281572608806,18.53125,17.0,7.016038653477957,13.9375,13.0,5.130160658994685,18.9375,19.0,5.896622871637849,14.21875,13.5,5.191397195236527,30.65625,30.0,6.2816135948368155,17.90625,18.0,3.6042929153101357,14.3125,14.5,3.6228441865473604,5.4375,5.0,2.746698898443307,4.46875,4.0,2.4754846381160167,13.25,13.5,2.82842712474619,13,18,0,21.0,24.29032258064516,12.0,12.0,1.0,31.0,62.96774193548387,65.0,11.190721963506919,22.516129032258064,22.0,4.097730817106263,57.806451612903224,57.0,7.350371214384162,4.903225806451613,5.0,2.5476111517743756,17.096774193548388,19.0,5.262159497834056,13.03225806451613,13.0,5.095644355510837,19.612903225806452,19.0,6.926651039546883,14.870967741935484,14.0,5.011599448505244,25.258064516129032,25.0,5.105341920873885,11.838709677419354,12.0,4.367278131693687,16.29032258064516,16.0,4.727180614186409,8.67741935483871,8.0,4.166430100811273,5.387096774193548,5.0,2.485657784904413,14.548387096774194,14.0,3.8370015174822756,7,15,1,16.0,15.391304347826088,12.0,11.625,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,3462,3211,74,56,3,Z,3,Z,7,71.75862068965517,73.0,11.800893345160025,26.79310344827586,28.0,5.178108523560836,59.241379310344826,58.0,7.2291827853390425,5.896551724137931,6.0,2.4977822675640957,16.310344827586206,16.0,6.182368063844735,12.275862068965518,11.0,4.573967890793491,18.344827586206897,19.0,6.166012036437938,14.689655172413794,15.0,4.009840113270123,29.103448275862068,29.0,4.514617746721728,15.482758620689655,16.0,5.172873542785979,16.724137931034484,16.0,3.990135620002139,7.448275862068965,6.0,4.023024864954157,5.310344827586207,5.0,2.237719634485423,14.482758620689655,14.0,4.256261686832476,8,13,5,15.5,18.653846153846153,9.0,7.666666666666667,1.0,26.0,80.93548387096774,81.0,10.732925925614653,31.870967741935484,32.0,5.142904078980223,66.6774193548387,65.0,7.368342630353153,4.870967741935484,4.0,2.872187731606588,15.096774193548388,15.0,5.581844609742538,12.32258064516129,12.0,5.375171915230207,16.677419354838708,16.0,6.925253770436592,14.838709677419354,15.0,4.480303369144761,26.774193548387096,27.0,5.051136356764054,19.35483870967742,19.0,4.528048785785288,15.67741935483871,15.0,4.7846079377812725,11.129032258064516,11.0,4.674340848247098,4.580645161290323,4.0,2.8841427790406757,15.064516129032258,15.0,4.350750769472381,10,15,2,31.0,28.962962962962962,12.5,15.0,1.0,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,3199,3280,74,71,4,W,3,W,7,74.46666666666667,75.5,12.428369475361276,26.4,26.0,4.867910406338425,59.2,58.5,6.671607364615082,6.1,6.0,2.3393190874917957,16.1,15.5,4.037325847637271,15.566666666666666,16.0,4.680725948215603,21.8,22.0,6.082195610819818,14.4,14.5,4.874988947821248,27.266666666666666,27.0,5.576634341133784,15.333333333333334,15.5,3.835706411883073,19.033333333333335,19.5,4.468150379753568,8.833333333333334,8.0,3.6015641557267988,4.033333333333333,4.0,2.6455340811852417,17.133333333333333,17.0,3.711429999835395,9,15,1,15.0,20.4,15.0,15.8,0.0,25.0,70.29032258064517,72.0,16.474613902177087,25.806451612903224,25.0,6.145021588455214,63.61290322580645,64.0,9.347646475111043,6.967741935483871,7.0,2.3307205033028153,22.193548387096776,22.0,5.659324782096121,11.709677419354838,11.0,5.502687515430357,17.193548387096776,16.0,7.884243167392836,15.161290322580646,15.0,5.040481287823934,24.806451612903224,24.0,6.0410780210086665,14.548387096774194,14.0,4.365308004997428,15.806451612903226,15.0,3.780823145283838,9.387096774193548,10.0,3.8268996969247286,4.064516129032258,4.0,1.824563580164998,17.06451612903226,17.0,4.186768713227961,6,12,1,24.0,24.842105263157894,10.5,12.916666666666666,0.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,3246,3304,76,67,4,Y,4,Y,1,73.90625,71.0,13.712154662337753,25.5625,25.0,4.521900114460878,61.75,62.5,6.890854153712867,5.21875,5.0,2.419469083324127,16.59375,15.5,5.673136328914687,17.5625,18.0,6.143118363323828,24.78125,24.0,8.90717135868078,14.1875,13.5,3.9467217919718904,24.3125,24.0,5.665045625189958,12.28125,12.0,4.1831796441802345,15.71875,15.0,3.539950564626574,11.4375,11.0,3.901509219974802,4.25,4.0,2.3279507809895112,18.46875,18.5,3.3310307907661643,6,17,2,17.0,22.76,8.0,9.142857142857142,0.0,25.0,77.4,77.0,11.66958912493613,26.8,26.0,4.873574062013528,58.43333333333333,58.5,6.775632472492798,6.466666666666667,6.5,2.9211869733608857,19.733333333333334,21.0,6.862860232782877,17.333333333333332,16.0,5.339077366590298,24.433333333333334,24.5,7.393768734005279,12.433333333333334,12.0,4.031627833581089,26.8,27.0,6.04808319592477,13.733333333333333,13.0,4.385975559575702,14.833333333333334,14.0,4.8000239463004215,8.233333333333333,8.5,2.750339581959281,3.7666666666666666,4.0,2.269487764374084,14.7,14.5,4.086563348340509,12,15,2,16.0,19.896551724137932,10.0,10.0,0.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3328,3323,77,72,4,Y,3,Y,2,71.6969696969697,71.0,14.301409127435766,26.78787878787879,26.0,6.035093080048433,62.84848484848485,61.0,7.41670922698037,5.03030303030303,4.0,3.4322446052551427,16.181818181818183,15.0,5.997158418026748,13.090909090909092,13.0,5.240250687965918,18.060606060606062,18.0,6.446604697141909,13.696969696969697,13.0,3.964568454485688,27.515151515151516,28.0,4.651083288608768,13.424242424242424,11.0,4.847875198413624,16.636363636363637,19.0,4.491785431611395,6.818181818181818,6.0,3.137022328723386,2.8181818181818183,2.0,2.113269762928787,17.272727272727273,17.0,4.117589762779369,8,11,4,9.0,13.26086956521739,13.5,13.9,0.0,23.0,76.84375,78.5,12.861819905842351,28.28125,28.5,5.231630690083099,62.8125,62.5,6.331882969187272,4.90625,4.5,2.4410385811860307,14.40625,14.5,5.423124768808525,15.375,15.5,5.283876875809055,21.8125,23.0,7.226463463793917,14.0,13.0,4.399413450640599,24.90625,24.5,4.230148132844341,17.9375,18.0,5.940226453813074,16.59375,17.0,4.485527803661389,12.71875,11.0,5.094173616859723,3.75,3.5,2.369156648642392,16.96875,17.0,3.7544328638333995,8,14,5,17.0,20.666666666666668,15.0,15.8,0.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
